elapsed_s,mul_start_time,raw_offset,packet_sequence,declared_length,received_bytes,outer_crc_ok,parse_ok,updated_mask,module_statuses,algorithms,error
0.012508,2026-09-01T19:30:36.444+01:00,0,341354,146,146,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.013662,2026-09-01T19:30:36.457+01:00,146,341355,128,128,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.014305,2026-09-01T19:30:36.458+01:00,274,341356,142,142,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.019722,2026-09-01T19:30:36.458+01:00,416,341357,134,134,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.024651,2026-09-01T19:30:36.464+01:00,550,341358,142,142,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.052683,2026-09-01T19:30:36.496+01:00,692,341359,128,128,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.053839,2026-09-01T19:30:36.497+01:00,820,341360,140,140,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.054430,2026-09-01T19:30:36.498+01:00,960,341361,126,126,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.055315,2026-09-01T19:30:36.499+01:00,1086,341362,150,150,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.056096,2026-09-01T19:30:36.499+01:00,1236,341363,136,136,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.056635,2026-09-01T19:30:36.500+01:00,1372,341364,152,152,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.065688,2026-09-01T19:30:36.501+01:00,1524,341365,130,130,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.065962,2026-09-01T19:30:36.510+01:00,1654,341366,156,156,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.069933,2026-09-01T19:30:36.510+01:00,1810,341367,138,138,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.074708,2026-09-01T19:30:36.514+01:00,1948,341368,146,146,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.080339,2026-09-01T19:30:36.519+01:00,2094,341369,132,132,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.085852,2026-09-01T19:30:36.524+01:00,2226,341370,150,150,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.089838,2026-09-01T19:30:36.530+01:00,2376,341371,126,126,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.094549,2026-09-01T19:30:36.534+01:00,2502,341372,150,150,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.102993,2026-09-01T19:30:36.539+01:00,2652,341373,134,134,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.104958,2026-09-01T19:30:36.547+01:00,2786,341374,140,140,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.109862,2026-09-01T19:30:36.549+01:00,2926,341375,134,134,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.115957,2026-09-01T19:30:36.554+01:00,3060,341376,142,142,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.119873,2026-09-01T19:30:36.560+01:00,3202,341377,136,136,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.124508,2026-09-01T19:30:36.564+01:00,3338,341378,150,150,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.129480,2026-09-01T19:30:36.569+01:00,3488,341379,130,130,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.136993,2026-09-01T19:30:36.574+01:00,3618,341380,158,158,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.139580,2026-09-01T19:30:36.581+01:00,3776,341381,136,136,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.144461,2026-09-01T19:30:36.584+01:00,3912,341382,146,146,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.153398,2026-09-01T19:30:36.589+01:00,4058,341383,132,132,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.155619,2026-09-01T19:30:36.598+01:00,4190,341384,150,150,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.159574,2026-09-01T19:30:36.600+01:00,4340,341385,136,136,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.164736,2026-09-01T19:30:36.604+01:00,4476,341386,142,142,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.179455,2026-09-01T19:30:36.609+01:00,4618,341387,124,124,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.179776,2026-09-01T19:30:36.624+01:00,4742,341388,138,138,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.180034,2026-09-01T19:30:36.624+01:00,4880,341389,136,136,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.188482,2026-09-01T19:30:36.624+01:00,5016,341390,148,148,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.195014,2026-09-01T19:30:36.633+01:00,5164,341391,126,126,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.195673,2026-09-01T19:30:36.639+01:00,5290,341392,154,154,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.200011,2026-09-01T19:30:36.640+01:00,5444,341393,146,146,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.204919,2026-09-01T19:30:36.644+01:00,5590,341394,146,146,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.211132,2026-09-01T19:30:36.649+01:00,5736,341395,132,132,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.214947,2026-09-01T19:30:36.655+01:00,5868,341396,156,156,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.219721,2026-09-01T19:30:36.661+01:00,6024,341397,134,134,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.224764,2026-09-01T19:30:36.664+01:00,6158,341398,148,148,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.233905,2026-09-01T19:30:36.669+01:00,6306,341399,138,138,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.235151,2026-09-01T19:30:36.678+01:00,6444,341400,140,140,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.240209,2026-09-01T19:30:36.679+01:00,6584,341401,136,136,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.244978,2026-09-01T19:30:36.684+01:00,6720,341402,144,144,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.252280,2026-09-01T19:30:36.689+01:00,6864,341403,128,128,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.254816,2026-09-01T19:30:36.696+01:00,6992,341404,140,140,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.259966,2026-09-01T19:30:36.699+01:00,7132,341405,130,130,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.266657,2026-09-01T19:30:36.704+01:00,7262,341406,154,154,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.273448,2026-09-01T19:30:36.711+01:00,7416,341407,124,124,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.275493,2026-09-01T19:30:36.718+01:00,7540,341408,148,148,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.279964,2026-09-01T19:30:36.720+01:00,7688,341409,136,136,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.285178,2026-09-01T19:30:36.724+01:00,7824,341410,146,146,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.294580,2026-09-01T19:30:36.730+01:00,7970,341411,130,130,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.295568,2026-09-01T19:30:36.739+01:00,8100,341412,142,142,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.300133,2026-09-01T19:30:36.740+01:00,8242,341413,128,128,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.311755,2026-09-01T19:30:36.744+01:00,8370,341414,142,142,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.312628,2026-09-01T19:30:36.756+01:00,8512,341415,124,124,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.315082,2026-09-01T19:30:36.757+01:00,8636,341416,144,144,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.319950,2026-09-01T19:30:36.759+01:00,8780,341417,128,128,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.328902,2026-09-01T19:30:36.764+01:00,8908,341418,144,144,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.330394,2026-09-01T19:30:36.773+01:00,9052,341419,130,130,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.335176,2026-09-01T19:30:36.774+01:00,9182,341420,148,148,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.341060,2026-09-01T19:30:36.780+01:00,9330,341421,126,126,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.345524,2026-09-01T19:30:36.785+01:00,9456,341422,142,142,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.350305,2026-09-01T19:30:36.790+01:00,9598,341423,132,132,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.354992,2026-09-01T19:30:36.794+01:00,9730,341424,146,146,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.359901,2026-09-01T19:30:36.799+01:00,9876,341425,126,126,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.365301,2026-09-01T19:30:36.804+01:00,10002,341426,142,142,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.371554,2026-09-01T19:30:36.810+01:00,10144,341427,132,132,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.375082,2026-09-01T19:30:36.816+01:00,10276,341428,146,146,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.380059,2026-09-01T19:30:36.819+01:00,10422,341429,130,130,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.385231,2026-09-01T19:30:36.824+01:00,10552,341430,150,150,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.393521,2026-09-01T19:30:36.830+01:00,10702,341431,130,130,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.395181,2026-09-01T19:30:36.838+01:00,10832,341432,140,140,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.400753,2026-09-01T19:30:36.839+01:00,10972,341433,136,136,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.405045,2026-09-01T19:30:36.845+01:00,11108,341434,154,154,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.412855,2026-09-01T19:30:36.849+01:00,11262,341435,134,134,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.415009,2026-09-01T19:30:36.857+01:00,11396,341436,142,142,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.420296,2026-09-01T19:30:36.859+01:00,11538,341437,132,132,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.431595,2026-09-01T19:30:36.865+01:00,11670,341438,140,140,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.434188,2026-09-01T19:30:36.878+01:00,11810,341439,130,130,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.435336,2026-09-01T19:30:36.878+01:00,11940,341440,148,148,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.440082,2026-09-01T19:30:36.879+01:00,12088,341441,128,128,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.445187,2026-09-01T19:30:36.884+01:00,12216,341442,142,142,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.453445,2026-09-01T19:30:36.890+01:00,12358,341443,126,126,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.455229,2026-09-01T19:30:36.898+01:00,12484,341444,140,140,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.460643,2026-09-01T19:30:36.899+01:00,12624,341445,130,130,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.472017,2026-09-01T19:30:36.905+01:00,12754,341446,144,144,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.472942,2026-09-01T19:30:36.916+01:00,12898,341447,128,128,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.475363,2026-09-01T19:30:36.917+01:00,13026,341448,144,144,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.480471,2026-09-01T19:30:36.920+01:00,13170,341449,128,128,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.486130,2026-09-01T19:30:36.925+01:00,13298,341450,148,148,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.493040,2026-09-01T19:30:36.932+01:00,13446,341451,126,126,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
0.495213,2026-09-01T19:30:36.937+01:00,13572,341452,138,138,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,DELTA",
