elapsed_s,packet_sequence,module_id,expected,status,status_name,payload_bytes,valid,marker,mode,flags,sequence,base_sequence,K,K1,K2,cache_outcome,main_window,error,diagnostic_prefix_hex
0.0024685000244062394,340795,0,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0024685000244062394,340795,1,True,0x00,OK,84,True,ESKD,DELTA,0x33,12670,12669,0,0,0,initial_unanchored_delta,False,,
0.0024685000244062394,340795,2,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0024685000244062394,340795,3,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0024685000244062394,340796,0,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0024685000244062394,340796,1,True,0x00,OK,84,True,ESKD,DELTA,0x33,12671,12670,0,0,0,initial_unanchored_delta,False,,
0.0024685000244062394,340796,2,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0024685000244062394,340796,3,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0024685000244062394,340797,0,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0024685000244062394,340797,1,True,0x00,OK,86,True,ESKD,DELTA,0x33,12672,12671,1,1,0,initial_unanchored_delta,False,,
0.0024685000244062394,340797,2,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0024685000244062394,340797,3,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0024685000244062394,340798,0,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0024685000244062394,340798,1,True,0x00,OK,90,True,ESKD,DELTA,0x33,12673,12672,3,3,0,initial_unanchored_delta,False,,
0.0024685000244062394,340798,2,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0024685000244062394,340798,3,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0024685000244062394,340799,0,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0024685000244062394,340799,1,True,0x00,OK,86,True,ESKD,DELTA,0x33,12674,12673,1,1,0,initial_unanchored_delta,False,,
0.0024685000244062394,340799,2,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0024685000244062394,340799,3,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0024685000244062394,340800,0,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0024685000244062394,340800,1,True,0x00,OK,84,True,ESKD,DELTA,0x33,12675,12674,0,0,0,initial_unanchored_delta,False,,
0.0024685000244062394,340800,2,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0024685000244062394,340800,3,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.018848400010028854,340801,0,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.018848400010028854,340801,1,True,0x00,OK,86,True,ESKD,DELTA,0x33,12676,12675,1,1,0,initial_unanchored_delta,False,,
0.018848400010028854,340801,2,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.018848400010028854,340801,3,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.018848400010028854,340802,0,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.018848400010028854,340802,1,True,0x00,OK,84,True,ESKD,DELTA,0x33,12677,12676,0,0,0,initial_unanchored_delta,False,,
0.018848400010028854,340802,2,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.018848400010028854,340802,3,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.018848400010028854,340803,0,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.018848400010028854,340803,1,True,0x00,OK,84,True,ESKD,DELTA,0x33,12678,12677,0,0,0,initial_unanchored_delta,False,,
0.018848400010028854,340803,2,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.018848400010028854,340803,3,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.020415900013176724,340804,0,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
