elapsed_s,packet_sequence,module_id,expected,status,status_name,payload_bytes,valid,marker,mode,flags,sequence,base_sequence,K,K1,K2,cache_outcome,main_window,error,diagnostic_prefix_hex
0.0023190999927464873,4000981,0,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0023190999927464873,4000981,1,True,0x00,OK,146,True,ESKD,DELTA,0x33,532,531,31,29,2,initial_unanchored_delta,False,,
0.0023190999927464873,4000981,2,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0023190999927464873,4000981,3,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0023190999927464873,4000982,0,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0023190999927464873,4000982,1,True,0x00,OK,130,True,ESKD,DELTA,0x33,533,532,23,23,0,initial_unanchored_delta,False,,
0.0023190999927464873,4000982,2,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0023190999927464873,4000982,3,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0023190999927464873,4000983,0,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0023190999927464873,4000983,1,True,0x00,OK,120,True,ESKD,DELTA,0x33,534,533,18,12,6,initial_unanchored_delta,False,,
0.0023190999927464873,4000983,2,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0023190999927464873,4000983,3,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0023190999927464873,4000984,0,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0023190999927464873,4000984,1,True,0x00,OK,94,True,ESKD,DELTA,0x33,535,534,5,5,0,initial_unanchored_delta,False,,
0.0023190999927464873,4000984,2,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0023190999927464873,4000984,3,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0023190999927464873,4000985,0,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0023190999927464873,4000985,1,True,0x00,OK,90,True,ESKD,DELTA,0x33,536,535,3,2,1,initial_unanchored_delta,False,,
0.0023190999927464873,4000985,2,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0023190999927464873,4000985,3,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0023190999927464873,4000986,0,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0023190999927464873,4000986,1,True,0x00,OK,104,True,ESKD,DELTA,0x33,537,536,10,8,2,initial_unanchored_delta,False,,
0.0023190999927464873,4000986,2,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0023190999927464873,4000986,3,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0071656999934930354,4000987,0,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0071656999934930354,4000987,1,True,0x00,OK,126,True,ESKD,DELTA,0x33,538,537,21,20,1,initial_unanchored_delta,False,,
0.0071656999934930354,4000987,2,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
0.0071656999934930354,4000987,3,False,0x85,MODE_TRANSITION,0,False,,,,,,,,,not_updated,False,,
